"249180010","PSZCZYNA                      ","2025","01","01",3.7,,-4.0,,-0.2,,-4.7,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","01","02",9.1,,-1.5,,3.4,,-8.4,,6.8,,"S",,"9"
"249180010","PSZCZYNA                      ","2025","01","03",1.0,,-3.5,,-1.4,,-3.9,,8.7,,"S",8,
"249180010","PSZCZYNA                      ","2025","01","04",-0.2,,-6.5,,-3.6,,-11.7,,,"9",,8,
"249180010","PSZCZYNA                      ","2025","01","05",3.1,,-10.8,,-3.8,,-15.2,,2.5,,"W",7,
"249180010","PSZCZYNA                      ","2025","01","06",8.0,,-0.2,,3.8,,-10.7,,,"9",,5,
"249180010","PSZCZYNA                      ","2025","01","07",7.3,,0.0,,4.0,,-2.9,,6.1,,"W",3,
"249180010","PSZCZYNA                      ","2025","01","08",3.7,,-1.1,,1.9,,-1.6,,3.7,,"W",,"9"
"249180010","PSZCZYNA                      ","2025","01","09",10.5,,-1.1,,5.1,,-2.5,,4.5,,"W",,"9"
"249180010","PSZCZYNA                      ","2025","01","10",9.8,,-0.9,,2.6,,-1.5,,2.5,,"S",,"9"
"249180010","PSZCZYNA                      ","2025","01","11",0.6,,-2.9,,-1.4,,-2.9,,17.5,,"S",3,
"249180010","PSZCZYNA                      ","2025","01","12",-0.4,,-3.9,,-2.0,,-3.4,,2.2,,"S",12,
"249180010","PSZCZYNA                      ","2025","01","13",-0.3,,-4.0,,-2.1,,-4.9,,,"9",,10,
"249180010","PSZCZYNA                      ","2025","01","14",2.8,,-6.0,,-1.8,,-11.8,,3.9,,"S",10,
"249180010","PSZCZYNA                      ","2025","01","15",1.0,,-3.1,,-0.7,,-9.2,,1.5,,"W",11,
"249180010","PSZCZYNA                      ","2025","01","16",1.6,,-1.5,,0.3,,-2.7,,0.5,,"W",7,
"249180010","PSZCZYNA                      ","2025","01","17",2.8,,-1.9,,-0.1,,-2.1,,,"9",,5,
"249180010","PSZCZYNA                      ","2025","01","18",3.0,,-3.5,,-1.2,,-3.9,,,"9",,4,
"249180010","PSZCZYNA                      ","2025","01","19",2.3,,-3.9,,-1.7,,-3.6,,,"9",,4,
"249180010","PSZCZYNA                      ","2025","01","20",2.7,,-4.3,,-1.4,,-4.9,,,"9",,3,
"249180010","PSZCZYNA                      ","2025","01","21",1.9,,-4.0,,-1.3,,-4.1,,,"9",,3,
"249180010","PSZCZYNA                      ","2025","01","22",4.0,,-3.0,,-0.3,,-4.0,,,"9",,3,
"249180010","PSZCZYNA                      ","2025","01","23",3.0,,-5.7,,-1.2,,-5.6,,,"9",,3,
"249180010","PSZCZYNA                      ","2025","01","24",7.0,,-2.0,,2.2,,-4.4,,,"9",,2,
"249180010","PSZCZYNA                      ","2025","01","25",9.5,,-2.5,,4.4,,-3.9,,,"9",,1,
"249180010","PSZCZYNA                      ","2025","01","26",10.2,,4.4,,6.7,,-0.5,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","01","27",12.7,,-1.0,,5.0,,-3.0,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","01","28",14.3,,0.7,,7.1,,-2.4,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","01","29",10.6,,1.8,,6.4,,-1.4,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","01","30",13.9,,-1.5,,4.8,,-2.3,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","01","31",6.8,,-2.0,,2.5,,-3.9,,0.5,,"W",,"9"
"249190560","JAB£ONKA                      ","2025","01","01",7.3,,-7.2,,-0.2,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2025","01","02",8.2,,-1.3,,3.6,,,"8",3.5,,"S",,"9"
"249190560","JAB£ONKA                      ","2025","01","03",3.4,,-4.4,,-1.6,,,"8",4.4,,"S",5,
"249190560","JAB£ONKA                      ","2025","01","04",-2.2,,-9.8,,-6.5,,,"8",0.5,,"S",12,
"249190560","JAB£ONKA                      ","2025","01","05",-3.3,,-16.6,,-9.8,,,"8",1.6,,"S",9,
"249190560","JAB£ONKA                      ","2025","01","06",6.7,,-4.3,,2.3,,,"8",,"9",,8,
"249190560","JAB£ONKA                      ","2025","01","07",7.2,,0.7,,3.9,,,"8",3.5,,"S",2,
"249190560","JAB£ONKA                      ","2025","01","08",3.0,,-1.1,,1.1,,,"8",1.5,,"S",,"9"
"249190560","JAB£ONKA                      ","2025","01","09",7.2,,0.6,,4.4,,,"8",3.0,,"S",,"9"
"249190560","JAB£ONKA                      ","2025","01","10",7.7,,-3.0,,0.4,,,"8",4.2,,"S",0,
"249190560","JAB£ONKA                      ","2025","01","11",-1.3,,-4.2,,-3.1,,,"8",5.5,,"S",7,
"249190560","JAB£ONKA                      ","2025","01","12",-1.3,,-4.7,,-3.0,,,"8",4.6,,"S",17,
