"249190560",JAB£ONKA                      ,"2025","12","01",-0.4,,-7.0,,-4.0,,,"8",,"9",,16,
"249190560",JAB£ONKA                      ,"2025","12","02",0.1,,-4.7,,-3.1,,,"8",,"9",,14,
"249190560",JAB£ONKA                      ,"2025","12","03",-0.9,,-4.4,,-2.2,,,"8",,"9",,14,
"249190560",JAB£ONKA                      ,"2025","12","04",-0.8,,-6.3,,-3.8,,,"8",,"9",,12,
"249190560",JAB£ONKA                      ,"2025","12","05",1.2,,-2.0,,-0.3,,,"8",,"9",,11,
"249190560",JAB£ONKA                      ,"2025","12","06",1.6,,-1.0,,0.0,,,"8",,"9",,9,
"249190560",JAB£ONKA                      ,"2025","12","07",5.8,,-0.7,,1.7,,,"8",,"9",,8,
"249190560",JAB£ONKA                      ,"2025","12","08",5.4,,-1.1,,1.9,,,"8",,"9",,6,
"249190560",JAB£ONKA                      ,"2025","12","09",8.7,,1.4,,4.8,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","10",12.4,,-0.4,,3.9,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","11",6.9,,-2.6,,1.7,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","12",9.7,,-2.6,,1.2,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","13",7.0,,-8.2,,-2.9,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","14",4.7,,-4.5,,-1.0,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","15",4.7,,-6.1,,-1.7,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","16",0.6,,-2.9,,-1.5,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","17",8.2,,-2.7,,2.0,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","18",8.6,,-1.9,,1.2,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","19",2.0,,-6.0,,-2.7,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","20",2.1,,-3.9,,-0.3,,,"8",0.0,,W,,"9"
"249190560",JAB£ONKA                      ,"2025","12","21",2.7,,-1.7,,0.2,,,"8",,"9",,,"9"
"249190560",JAB£ONKA                      ,"2025","12","22",1.3,,-0.5,,0.1,,,"8",0.0,,W,,"9"
"249190560",JAB£ONKA                      ,"2025","12","23",0.4,,-1.6,,-1.0,,,"8",0.1,,S,,"9"
