"249180010","PSZCZYNA                      ","2025","03","01",3.6,,-2.0,,1.2,,-2.9,,0.4,,"W",,"9"
"249180010","PSZCZYNA                      ","2025","03","02",5.6,,-1.5,,1.4,,-4.9,,0.7,,"W",,"9"
"249180010","PSZCZYNA                      ","2025","03","03",7.6,,-1.1,,2.5,,-4.9,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","04",12.0,,-2.6,,3.8,,-5.1,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","05",16.8,,-2.8,,6.1,,-5.8,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","06",20.9,,-2.5,,7.6,,-4.5,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","07",19.4,,0.5,,8.3,,-3.4,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","08",19.6,,-2.2,,7.3,,-4.9,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","09",20.1,,1.7,,9.7,,-2.1,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","10",19.1,,4.4,,10.9,,-1.0,,1.2,,"W",,"9"
"249180010","PSZCZYNA                      ","2025","03","11",15.3,,7.2,,10.2,,4.4,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","12",17.3,,0.8,,8.5,,-2.4,,1.2,,"W",,"9"
"249180010","PSZCZYNA                      ","2025","03","13",12.5,,0.5,,4.4,,1.0,,8.4,,"W",,"9"
"249180010","PSZCZYNA                      ","2025","03","14",4.5,,-0.5,,2.2,,-1.9,,15.1,,"W",,"9"
"249180010","PSZCZYNA                      ","2025","03","15",3.3,,-0.6,,1.0,,-1.9,,0.5,,"W",,"9"
"249180010","PSZCZYNA                      ","2025","03","16",4.5,,-3.6,,-0.1,,-5.2,,1.4,,"S",,"9"
"249180010","PSZCZYNA                      ","2025","03","17",4.2,,-4.0,,-0.9,,-6.6,,0.1,,"S",2,
"249180010","PSZCZYNA                      ","2025","03","18",5.3,,-7.2,,-0.6,,-9.3,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","19",9.7,,-6.5,,1.8,,-7.8,,,"9",,,"9"
"249180010","PSZCZYNA                      ","2025","03","20",14.3,,-5.8,,3.8,,-7.4,,,"9",,,"9"
